Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","268","Georgia","5112","Stocks","02191","Rabbits and hares","2021","2021","1000 Head","20","I","Imputed value"
"QCL","Crops and livestock products","268","Georgia","5111","Stocks","02122","Sheep","2021","2021","Head","896200","A","Official figure"
"QCL","Crops and livestock products","268","Georgia","5111","Stocks","02140","Swine / pigs","2021","2021","Head","165700","A","Official figure"
"QCL","Crops and livestock products","268","Georgia","5112","Stocks","02152","Turkeys","2021","2021","1000 Head","419","I","Imputed value"
"QCL","Crops and livestock products","276","Germany","5114","Stocks","02196","Bees","2021","2021","No","982000","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5111","Stocks","02112","Buffalo","2021","2021","Head","11220","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5111","Stocks","02111","Cattle","2021","2021","Head","11039660","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5111","Stocks","02123","Goats","2021","2021","Head","164000","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5111","Stocks","02122","Sheep","2021","2021","Head","1508100","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5111","Stocks","02140","Swine / pigs","2021","2021","Head","23762300","A","Official figure"
"QCL","Crops and livestock products","288","Ghana","5111","Stocks","02132","Asses","2021","2021","Head","15001","I","Imputed value"
"QCL","Crops and livestock products","288","Ghana","5111","Stocks","02111","Cattle","2021","2021","Head","1929000","E","Estimated value"
"QCL","Crops and livestock products","288","Ghana","5112","Stocks","02151","Chickens","2021","2021","1000 Head","96950","I","Imputed value"
"QCL","Crops and livestock products","288","Ghana","5111","Stocks","02123","Goats","2021","2021","Head","8422243","I","Imputed value"
"QCL","Crops and livestock products","288","Ghana","5111","Stocks","02131","Horses","2021","2021","Head","3312","I","Imputed value"
"QCL","Crops and livestock products","288","Ghana","5111","Stocks","02122","Sheep","2021","2021","Head","5651648","I","Imputed value"
"QCL","Crops and livestock products","288","Ghana","5111","Stocks","02140","Swine / pigs","2021","2021","Head","881909","I","Imputed value"
"QCL","Crops and livestock products","300","Greece","5114","Stocks","02196","Bees","2021","2021","No","2183000","A","Official figure"
"QCL","Crops and livestock products","300","Greece","5111","Stocks","02112","Buffalo","2021","2021","Head","6000","A","Official figure"
"QCL","Crops and livestock products","300","Greece","5111","Stocks","02111","Cattle","2021","2021","Head","564000","A","Official figure"
"QCL","Crops and livestock products","300","Greece","5111","Stocks","02123","Goats","2021","2021","Head","2844000","A","Official figure"
"QCL","Crops and livestock products","300","Greece","5111","Stocks","02122","Sheep","2021","2021","Head","7253000","A","Official figure"
"QCL","Crops and livestock products","300","Greece","5111","Stocks","02140","Swine / pigs","2021","2021","Head","733000","A","Official figure"
"QCL","Crops and livestock products","308","Grenada","5111","Stocks","02132","Asses","2021","2021","Head","660","I","Imputed value"
"QCL","Crops and livestock products","308","Grenada","5111","Stocks","02111","Cattle","2021","2021","Head","4565","I","Imputed value"
"QCL","Crops and livestock products","308","Grenada","5112","Stocks","02151","Chickens","2021","2021","1000 Head","271","E","Estimated value"
"QCL","Crops and livestock products","308","Grenada","5111","Stocks","02123","Goats","2021","2021","Head","6951","E","Estimated value"
"QCL","Crops and livestock products","308","Grenada","5111","Stocks","02131","Horses","2021","2021","Head","30","I","Imputed value"
"QCL","Crops and livestock products","308","Grenada","5111","Stocks","02133","Mules and hinnies","2021","2021","Head","50","I","Imputed value"
"QCL","Crops and livestock products","308","Grenada","5111","Stocks","02122","Sheep","2021","2021","Head","13861","I","Imputed value"
"QCL","Crops and livestock products","308","Grenada","5111","Stocks","02140","Swine / pigs","2021","2021","Head","2848","I","Imputed value"
"QCL","Crops and livestock products","320","Guatemala","5111","Stocks","02132","Asses","2021","2021","Head","9734","I","Imputed value"
"QCL","Crops and livestock products","320","Guatemala","5114","Stocks","02196","Bees","2021","2021","No","85146","E","Estimated value"
"QCL","Crops and livestock products","320","Guatemala","5111","Stocks","02111","Cattle","2021","2021","Head","4103324","I","Imputed value"
"QCL","Crops and livestock products","320","Guatemala","5112","Stocks","02151","Chickens","2021","2021","1000 Head","39036","E","Estimated value"
"QCL","Crops and livestock products","320","Guatemala","5111","Stocks","02123","Goats","2021","2021","Head","114566","I","Imputed value"
"QCL","Crops and livestock products","320","Guatemala","5111","Stocks","02131","Horses","2021","2021","Head","133311","I","Imputed value"
"QCL","Crops and livestock products","320","Guatemala","5111","Stocks","02133","Mules and hinnies","2021","2021","Head","38769","I","Imputed value"
"QCL","Crops and livestock products","320","Guatemala","5111","Stocks","02122","Sheep","2021","2021","Head","601152","E","Estimated value"
"QCL","Crops and livestock products","320","Guatemala","5111","Stocks","02140","Swine / pigs","2021","2021","Head","2976779","E","Estimated value"
"QCL","Crops and livestock products","324","Guinea","5111","Stocks","02132","Asses","2021","2021","Head","2374","I","Imputed value"
"QCL","Crops and livestock products","324","Guinea","5114","Stocks","02196","Bees","2021","2021","No","65206","I","Imputed value"
"QCL","Crops and livestock products","324","Guinea","5111","Stocks","02111","Cattle","2021","2021","Head","8826796","A","Official figure"
"QCL","Crops and livestock products","324","Guinea","5112","Stocks","02151","Chickens","2021","2021","1000 Head","35950","E","Estimated value"
"QCL","Crops and livestock products","324","Guinea","5111","Stocks","02123","Goats","2021","2021","Head","3947834","A","Official figure"
"QCL","Crops and livestock products","324","Guinea","5111","Stocks","02131","Horses","2021","2021","Head","3583","I","Imputed value"
"QCL","Crops and livestock products","324","Guinea","5111","Stocks","02122","Sheep","2021","2021","Head","3288023","A","Official figure"
"QCL","Crops and livestock products","324","Guinea","5111","Stocks","02140","Swine / pigs","2021","2021","Head","161834","A","Official figure"
"QCL","Crops and livestock products","624","Guinea-Bissau","5111","Stocks","02132","Asses","2021","2021","Head","5223","I","Imputed value"
"QCL","Crops and livestock products","624","Guinea-Bissau","5114","Stocks","02196","Bees","2021","2021","No","6745","I","Imputed value"
"QCL","Crops and livestock products","624","Guinea-Bissau","5111","Stocks","02111","Cattle","2021","2021","Head","725226","E","Estimated value"
"QCL","Crops and livestock products","624","Guinea-Bissau","5112","Stocks","02151","Chickens","2021","2021","1000 Head","2113","E","Estimated value"
"QCL","Crops and livestock products","624","Guinea-Bissau","5111","Stocks","02123","Goats","2021","2021","Head","803337","E","Estimated value"
"QCL","Crops and livestock products","624","Guinea-Bissau","5111","Stocks","02131","Horses","2021","2021","Head","2482","I","Imputed value"
"QCL","Crops and livestock products","624","Guinea-Bissau","5111","Stocks","02122","Sheep","2021","2021","Head","483942","I","Imputed value"
"QCL","Crops and livestock products","624","Guinea-Bissau","5111","Stocks","02140","Swine / pigs","2021","2021","Head","474602","I","Imputed value"
"QCL","Crops and livestock products","328","Guyana","5111","Stocks","02132","Asses","2021","2021","Head","1010","I","Imputed value"
"QCL","Crops and livestock products","328","Guyana","5114","Stocks","02196","Bees","2021","2021","No","4360","I","Imputed value"
"QCL","Crops and livestock products","328","Guyana","5111","Stocks","02111","Cattle","2021","2021","Head","99785","I","Imputed value"
"QCL","Crops and livestock products","328","Guyana","5112","Stocks","02151","Chickens","2021","2021","1000 Head","30068","I","Imputed value"
"QCL","Crops and livestock products","328","Guyana","5111","Stocks","02123","Goats","2021","2021","Head","82863","I","Imputed value"
"QCL","Crops and livestock products","328","Guyana","5111","Stocks","02131","Horses","2021","2021","Head","2403","I","Imputed value"
"QCL","Crops and livestock products","328","Guyana","5111","Stocks","02133","Mules and hinnies","2021","2021","Head","153","I","Imputed value"
"QCL","Crops and livestock products","328","Guyana","5111","Stocks","02122","Sheep","2021","2021","Head","131942","I","Imputed value"
"QCL","Crops and livestock products","328","Guyana","5111","Stocks","02140","Swine / pigs","2021","2021","Head","10025","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5111","Stocks","02132","Asses","2021","2021","Head","190870","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5114","Stocks","02196","Bees","2021","2021","No","27248","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5111","Stocks","02111","Cattle","2021","2021","Head","1518147","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5112","Stocks","02151","Chickens","2021","2021","1000 Head","5882","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5112","Stocks","02154","Ducks","2021","2021","1000 Head","327","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5112","Stocks","02153","Geese","2021","2021","1000 Head","40","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5111","Stocks","02123","Goats","2021","2021","Head","1912573","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5111","Stocks","02131","Horses","2021","2021","Head","504379","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5111","Stocks","02133","Mules and hinnies","2021","2021","Head","90841","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5111","Stocks","02122","Sheep","2021","2021","Head","262011","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5111","Stocks","02140","Swine / pigs","2021","2021","Head","1035493","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5112","Stocks","02152","Turkeys","2021","2021","1000 Head","194","I","Imputed value"
"QCL","Crops and livestock products","340","Honduras","5111","Stocks","02132","Asses","2021","2021","Head","23390","I","Imputed value"
"QCL","Crops and livestock products","340","Honduras","5114","Stocks","02196","Bees","2021","2021","No","7919","I","Imputed value"
"QCL","Crops and livestock products","340","Honduras","5111","Stocks","02111","Cattle","2021","2021","Head","2911284","I","Imputed value"
"QCL","Crops and livestock products","340","Honduras","5112","Stocks","02151","Chickens","2021","2021","1000 Head","49168","I","Imputed value"
"QCL","Crops and livestock products","340","Honduras","5111","Stocks","02123","Goats","2021","2021","Head","25024","I","Imputed value"
"QCL","Crops and livestock products","340","Honduras","5111","Stocks","02131","Horses","2021","2021","Head","182912","I","Imputed value"
"QCL","Crops and livestock products","340","Honduras","5111","Stocks","02133","Mules and hinnies","2021","2021","Head","70278","I","Imputed value"
"QCL","Crops and livestock products","340","Honduras","5111","Stocks","02122","Sheep","2021","2021","Head","16875","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5111","Stocks","02140","Swine / pigs","2021","2021","Head","469954","I","Imputed value"
"QCL","Crops and livestock products","348","Hungary","5114","Stocks","02196","Bees","2021","2021","No","1207000","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5111","Stocks","02112","Buffalo","2021","2021","Head","7800","A","Official figure"
"QCL","Crops and livestock products","348","Hungary","5111","Stocks","02111","Cattle","2021","2021","Head","909900","A","Official figure"
